"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT5G51830",1338.05018530378,0.864679341731615,0.191320537035121,4.51953227359425,6.19763998841993e-06,0.000238183033237869
"AT1G13430",309.190953267911,1.07387236095693,0.2379742016468,4.51255788873602,6.40504450173729e-06,0.000245485862137889
"AT4G08555",114.33601109511,1.82624207384469,0.40485392815579,4.51086662827671,6.45633070866514e-06,0.000247021903051324
"AT1G14290",1145.94182555278,-0.61277583781448,0.135884693661164,-4.50952805135266,6.49720035646507e-06,0.000247694444799845
"AT3G01190",9026.72987261197,-1.02312458696143,0.226863055141563,-4.50987749557987,6.48650725893811e-06,0.000247694444799845
"AT5G61420",335.841816134413,-1.22536658426093,0.271748844028184,-4.50918784454459,6.50762698698203e-06,0.000247694444799845
"AT3G05640",135.901393408785,-1.57501809656048,0.349338875820781,-4.50856805690444,6.52666334921522e-06,0.000247990701534491
"AT2G38120",4484.89936306937,0.518533364292948,0.115021308959849,4.50815043735901,6.53952028423283e-06,0.000248051545652191
"AT1G02520",1095.62034535587,0.970982260767604,0.215735308162304,4.5008036423834,6.76970222597807e-06,0.000255901711245463
"AT1G13195",424.356049919649,0.805979746313633,0.179060585575777,4.50115665444728,6.75846698774711e-06,0.000255901711245463
"AT5G54960",1352.98763937136,-0.911993016154697,0.20267187169615,-4.49984997188943,6.80014388972305e-06,0.000256612279181021
"AT5G14420",886.057834803945,0.619668630631423,0.137728769368092,4.49919529140136,6.82111738741079e-06,0.000256963735014973
"AT2G38470",771.635431886883,1.10008705135459,0.244646007900064,4.49664828295079,6.90330410608014e-06,0.000259616068071321
"AT1G24170",850.700482453847,-0.777310102590807,0.172892582780389,-4.49591353249757,6.92718847631999e-06,0.000260070493426133
"AT3G54790",581.951153926102,0.57057532461807,0.127059969309046,4.49059863402193,7.10232758877035e-06,0.000266004477313614
"AT4G18760",268.405390754125,-0.845741283814679,0.188344850307035,-4.4903870874939,7.10938547680002e-06,0.000266004477313614
"AT3G11260",260.434493844154,0.926264283595446,0.206492956276449,4.48569433213684,7.26768706025196e-06,0.000271466588870903
"AT4G17785",16.3761138692064,3.00320843440865,0.670889329082229,4.47645879018081,7.58913086495674e-06,0.000282993681898336
"AT4G12250",379.344065450515,0.806042879225883,0.180157379013134,4.47410416182353,7.67323320248761e-06,0.000285646475196659
"AT3G52430",803.796169246604,0.680668082941983,0.152222787522582,4.47152554502399,7.76635806920254e-06,0.000288625630909082
"AT1G31650",442.964015692182,1.14317016861757,0.255741441010424,4.47002317692803,7.82111214948004e-06,0.000290171160858992
"AT5G36960",39.3746610507904,1.91497587125694,0.428625749446677,4.46771075636271,7.90611053725606e-06,0.000292831704235377
"AT4G36380",863.445219632635,-0.838786478146912,0.187793567991446,-4.46653464822138,7.9496792145412e-06,0.00029395139350681
"AT5G61820",2654.74282208604,0.876465831503122,0.196462367089541,4.4612403102303,8.14866502976167e-06,0.000300804488988087
"AT1G60750",82.4320580630185,2.40945739924034,0.540420591940094,4.45848554843267,8.25407608101294e-06,0.000304186168350106
"AT4G25380",20.455721073459,2.37509473239773,0.532818481052599,4.45760576417255,8.2880147728841e-06,0.000304926994265142
"AT1G22900",41.1419039413727,3.36459794362599,0.755236199024029,4.45502737815529,8.38824896473737e-06,0.000308100384474804
"AT3G59130",46.794513201786,-1.68353695220769,0.377929735582357,-4.45462950834898,8.40381888170827e-06,0.000308158669742241
"AT3G16850",1170.30384235711,-0.518814524466039,0.116506506179828,-4.45309486549401,8.4641335029868e-06,0.000309854774316982
"AT5G19530",1599.70497956008,1.02509495749958,0.230219937302277,4.45267672952948,8.48063869096303e-06,0.000309944138426937
"AT2G26710",579.997254430025,0.613855148067563,0.137899219369323,4.45147659917879,8.52818276706113e-06,0.000310978741421225
"AT5G18840",354.443746875617,-1.21797727781939,0.273625868726679,-4.45125047382129,8.53716936926404e-06,0.000310978741421225
"AT1G30210",40.6604147947562,-2.87663770651124,0.646525925042442,-4.44937719446037,8.61196548146441e-06,0.000313185635776423
"AT2G35470",436.984933472668,-0.821000140613136,0.184693138162397,-4.44521192710066,8.78052666492459e-06,0.000318789533182221
"AT3G46080",27.0543924417602,2.54153367576322,0.571966929628684,4.44349759419336,8.85081465260872e-06,0.000320812916635183
"AT5G48380",1354.11412858119,0.487463730192082,0.109745534402411,4.44176369313277,8.92245166352743e-06,0.000322878472513658
"AT4G01920",338.94924332059,0.855960740267992,0.19274210288324,4.44096400041105,8.955677758875e-06,0.00032354955155752
"AT5G48150",1034.12804517615,0.599030448408938,0.134920849202506,4.43986568384134,9.00150399541832e-06,0.000324672905157167
"AT5G65870",199.160418546974,1.01877610862778,0.22951687499951,4.4387852031793,9.04680462444519e-06,0.000325773660643012
"AT1G76980",336.918394296706,0.718136127996661,0.161861678819979,4.43672729229113,9.13368859728857e-06,0.000328365790060433
"AT3G07010",1502.80087139314,-0.587150051319587,0.13245931859594,-4.43268210604839,9.30680368845452e-06,0.000334044527176157
"AT3G14990",21678.2080394999,0.54152315313149,0.122208641447401,4.43113634778899,9.37377912518164e-06,0.000335901372944314
"AT4G00780",90.4718405360337,-1.19032388143957,0.269446023795343,-4.41767098535355,9.97701378447927e-06,0.000356937386010315
"AT3G26910",506.157269550891,0.753830937067567,0.170655357365704,4.41727085925672,9.99549433978283e-06,0.000357018969627446
"AT4G33020",238.932636092923,1.61864306608408,0.366475571070049,4.41678298326382,1.00180720231998e-05,0.00035724639360401
"AT1G22540",292.356108133229,-0.692873572739458,0.157096901990237,-4.41048527349393,1.03139220540949e-05,0.00036720228469813
"AT1G15385",209.678262990432,1.02409378449095,0.232455773344433,4.40554248129402,1.05519469301551e-05,0.000375070655559287
"AT2G16005",116.143867415384,-2.45080981705475,0.55660608843018,-4.40313152873854,1.06699432404208e-05,0.000378654120986141
"AT1G73965",62.6690075754328,1.49978775102713,0.340925123255478,4.39917051787126,1.08665420812657e-05,0.000385011019914684
"AT5G66600",479.812395153945,0.565184920189318,0.128641048631571,4.39350367710396,1.11538301883708e-05,0.000394555553276589
"AT1G22530",2521.73263086865,-0.80957457775967,0.184903922619415,-4.37835264006813,1.19579752662981e-05,0.000421647774269883
"AT2G26530",361.18221791034,1.08213771044886,0.247144558218101,4.37856175450926,1.19465090853854e-05,0.000421647774269883
"AT2G16900",673.922472948261,0.855462348605975,0.195524579486405,4.37521640937965,1.21312064318338e-05,0.000427072727387787
"AT5G03550",109.012652904752,1.2109269218248,0.276881994471511,4.37344047646045,1.22303602931448e-05,0.000429876682839435
"AT2G02990",663.089533118861,1.02230716952925,0.234132127708054,4.36636859510367,1.26329229027387e-05,0.000443319036513623
"AT4G00070",196.176769112965,1.34825192102512,0.3089388138373,4.36413898363435,1.27624422103646e-05,0.000447152148540565
"AT4G14390",132.697633403081,1.61967285099512,0.371397373939914,4.36102397228354,1.29455180911503e-05,0.000452846551893286
"AT2G35600",94.350777701968,1.16761289375791,0.268021396587672,4.35641672128955,1.32208961625769e-05,0.000461746607972852
"AT2G47890",1040.36860132923,0.648973097029966,0.149361812086255,4.3449733768307,1.39292555764179e-05,0.00048571666834351
"AT5G35735",548.912718602807,0.94190217036235,0.216843136852198,4.34370293676557,1.40100935435514e-05,0.000487763730667908
"AT1G28160",7.27931096078248,-6.2936582897914,1.45018512153634,-4.3398999178283,1.42547623178755e-05,0.000494718821986364
"AT5G06930",1302.10883630736,0.449321941209716,0.10352843459875,4.34008244161301,1.4242927063659e-05,0.000494718821986364
"AT5G52050",149.86869980878,1.15815370476107,0.266967921812888,4.33817552646942,1.43670395825705e-05,0.000497831475346994
"AT2G35260",179.187047014328,-0.998761894201503,0.230382815200946,-4.33522740543975,1.45609514724253e-05,0.000503758631945541
"AT5G24870",751.344286595813,0.572136690587341,0.131985807463837,4.33483494612937,1.45869528431562e-05,0.000503867189275041
"AT2G26380",30.0132885691967,2.45169848174738,0.565724541770739,4.33373187960605,1.46602709648866e-05,0.000505607279380549
"AT1G08670",261.710653738115,0.832077950599999,0.192323115659901,4.32645835496667,1.51525951748148e-05,0.000521770144472763
"AT2G29620",499.930568565024,0.58149425050939,0.134432968047246,4.32553308132738,1.52163429702193e-05,0.000523147841462861
"AT1G72500",1123.36952611065,-0.583255097532924,0.135031105071137,-4.31941290286896,1.56444835830522e-05,0.000537029796266829
"AT1G21990",12.7122526079699,4.19159479804159,0.970954431261228,4.31698405515991,1.58175579626514e-05,0.000542126504480422
"AT4G12690",200.977349547805,-1.06581051797822,0.246975131141828,-4.31545683587944,1.59273172937285e-05,0.000545040711986319
"AT5G10580",2095.34931245163,-0.559252452103173,0.129632416111212,-4.31414046640456,1.60225053359376e-05,0.000547448019524639
"AT5G44582",90.1442630247673,1.87147920928997,0.433941686097787,4.31274355344657,1.61241105061995e-05,0.000550066791541214
"AT2G03850",27.1010867134874,2.16061883512743,0.50108378224701,4.31189136762433,1.61863959731203e-05,0.00055133816762848
"AT1G73580",381.166475093741,0.752533251724408,0.174550578889779,4.31126185035226,1.62325540094167e-05,0.000552057137746182
"AT5G65090",272.901335015958,0.818621875666216,0.189962845116286,4.30937889546294,1.63713677774209e-05,0.000555920189643762
"AT5G26730",64.8180530237437,-1.45209850221895,0.337031823159629,-4.30849077872147,1.64372328298365e-05,0.000557298057082981
"AT5G62340",5088.52962989177,0.942549569278967,0.218861494069545,4.30660301066694,1.65780745763204e-05,0.000561209842569814
"AT2G36290",2207.71161545912,0.462683968175943,0.107461682224817,4.30557161024129,1.66555099372311e-05,0.000562966453982666
"AT5G61560",102.911600167923,1.15381079625023,0.26810626895746,4.30355769276437,1.68077053897903e-05,0.000567240752496475
"AT1G53620",65.4937873098423,1.85098343944012,0.430761077795931,4.29700716905765,1.73119598330764e-05,0.000582676747213037
"AT2G36420",679.824655088914,-0.830192497230037,0.193205949871727,-4.29693028491729,1.73179630376867e-05,0.000582676747213037
"AT4G00910",649.698739874392,-0.904936030811351,0.210718124705307,-4.2945334297983,1.7506110268501e-05,0.000587386559062186
"AT5G39670",28.6025645835522,2.50180898488092,0.582565483083641,4.2944682744304,1.75112518968988e-05,0.000587386559062186
"AT3G14370",381.187078783308,0.704888855291123,0.164152009129151,4.29412261860611,1.75385528298235e-05,0.000587408248121051
"AT2G34920",210.922863603699,0.94752702500077,0.220809352848259,4.29115439531184,1.77746672416232e-05,0.000594412923628062
"AT5G17760",644.78367846431,0.953056288458465,0.222387847213321,4.28555921738054,1.82280084144138e-05,0.000608649771874016
"AT3G61850",659.196963665554,0.568278974512187,0.132803444163409,4.27909816716008,1.87652090920963e-05,0.000625639452301994
"AT1G11000",1016.03207383154,0.71330564964429,0.166753352638965,4.27760904567034,1.88911423862469e-05,0.000628886700767536
"AT1G12320",95.2999035345322,-1.07271869644635,0.25091316497588,-4.27525871968287,1.9091546088747e-05,0.000634599536506497
"AT2G39360",1064.53673258695,0.871598031173441,0.203952672048348,4.27353082663622,1.92401669918842e-05,0.000637619995658509
"AT5G62020",259.555253886789,0.937108789099335,0.219282161496739,4.27352951422484,1.92402802937158e-05,0.000637619995658509
"AT4G22790",182.418603003892,0.913406364221762,0.213920379572598,4.26984266785006,1.95610904052026e-05,0.000647278243768552
"AT3G14610",1743.48943354228,0.475235947823417,0.111374033159053,4.26702647236213,1.98095660699845e-05,0.000654517566792081
"AT1G55290",106.599295243833,1.21763260043513,0.285586268407984,4.26362446353913,2.01137379419811e-05,0.000663572689768532
"AT3G60680",358.393769388843,0.652195430630155,0.15309181626214,4.26015868486006,2.0428181701394e-05,0.000672939115598387
"AT2G46940",161.779636417282,0.839753046148566,0.19726533166101,4.25697226713732,2.07214048189664e-05,0.000681579581194599
"AT3G12360",1290.3389653805,0.490645510775614,0.115309115970859,4.25504528973764,2.09006705351628e-05,0.000686451530929834
"AT1G76690",1063.1086751525,0.739504378764284,0.173818602577998,4.25446049960299,2.09553646498651e-05,0.000687223699633522
"AT1G06870",706.888604069124,0.713856139751762,0.167863565453737,4.25259726744276,2.11305387603681e-05,0.000691938801190181
"AT5G25930",333.178952827124,1.0550390035042,0.248148748813356,4.25163942413324,2.12211332663278e-05,0.000693874384159246
"AT3G56810",221.633218030741,0.871917147211848,0.205101419924854,4.25115119891079,2.12674526195216e-05,0.000694358697524469
"AT1G52750",1311.18947360715,0.648569459522376,0.152848638550505,4.24321384654055,2.20341284043634e-05,0.000718325623928048
"AT1G78260",460.535452776292,-0.891649618148147,0.210272992209846,-4.24043815031799,2.23083899964841e-05,0.000726192464907707
"AT2G33460",59.6072666552235,1.34298769246061,0.317039915233063,4.23602085394625,2.27515656356645e-05,0.000739526553803503
"AT5G14130",224.878130103681,1.47147688452028,0.347550768969204,4.23384729915721,2.29726961746697e-05,0.00074561454830246
"AT4G00900",1356.17730768485,0.500152776945928,0.118144513932519,4.23339823660033,2.30186365974974e-05,0.000746006931375953
"AT1G69760",1867.81215279721,0.52332242909216,0.123632704192203,4.23288022786098,2.30717390094061e-05,0.00074662993287708
"AT2G25690",455.629833293045,1.08700568767984,0.256972355206807,4.23004913040173,2.33640278860938e-05,0.000754980126911636
"AT2G45410",7.00883414312857,6.26528207586618,1.48431804457252,4.22098356802674,2.43238669161765e-05,0.000784845357391944
"AT1G72200",1173.57118281601,-0.642624291037882,0.152597003677602,-4.21125104392993,2.5396032852439e-05,0.000818242356728145
"AT3G25600",440.151218683888,0.646038798350022,0.153559080654577,4.20710254057364,2.5866579072798e-05,0.000832186378987332
"AT1G63245",93.9520061024919,1.13176610602481,0.269591241785785,4.19808187583521,2.69185314144633e-05,0.000862848216626429
"AT3G26490",31.5720956155375,-2.23874880625705,0.533264195585321,-4.19819823792924,2.69047063833668e-05,0.000862848216626429
"AT3G52840",505.251651879839,-0.86945575369092,0.207115561762392,-4.19792576807135,2.69370892566922e-05,0.000862848216626429
"AT2G31880",478.553309294877,0.612391189317929,0.146060017622115,4.19273665228702,2.75609325239692e-05,0.000881549827232561
"AT1G07640",596.46482784795,0.670419066133629,0.16001331728337,4.18977043608424,2.79236808501887e-05,0.000891858084893419
"AT5G54380",1188.97889611519,-0.637882588942034,0.152280678883431,-4.18886094821211,2.80358113282286e-05,0.000894143574604198
"AT4G02380",2241.56968811771,0.671531756099643,0.160375262622894,4.18725272911124,2.82351366682084e-05,0.000899199337997077
"AT3G26570",355.018714772066,-0.747167893613474,0.178691836150372,-4.18132081302652,2.89820601870364e-05,0.000921166462973345
"AT5G46790",718.84155878325,-0.668267562926797,0.159830048451396,-4.18111343518748,2.90085091797578e-05,0.000921166462973345
"AT4G17220",372.716122331626,-1.24358550409268,0.297579624878238,-4.17900084591318,2.9279259686866e-05,0.000928426366876479
"AT3G26470",504.070876596857,1.00335764129841,0.240322035043138,4.17505469741178,2.97914464932668e-05,0.000940607303465063
"AT3G61060",2360.84297829613,-0.734984449287558,0.176040621083485,-4.17508439111334,2.97875608209171e-05,0.000940607303465063
"AT4G12000",300.14578772379,0.714167009426693,0.171043547053877,4.17535195994116,2.97525688930608e-05,0.000940607303465063
"AT1G80460",4695.07375885595,0.376552556462825,0.0902048294830563,4.17441680917489,2.98750359996657e-05,0.000941897057740533
"AT4G34131",600.254309475593,1.27740099101165,0.306064763722699,4.17362970985121,2.99784855141223e-05,0.000943808376800325
"AT1G77640",94.3800307445288,1.20377218092117,0.289100821407682,4.16384905120573,3.12927037929853e-05,0.000983778325520413
"AT2G22300",1776.01944646555,0.534300667311798,0.12834115542711,4.16312807480721,3.13917168940499e-05,0.000985485266255087
"AT4G34710",14787.8125230474,1.05990597634226,0.254750078631066,4.1605717338256,3.17451885384558e-05,0.000995164246103113
"AT5G10300",412.133198107996,0.688864210422362,0.165643963757502,4.15870397445234,3.20058356820913e-05,0.00100190995278683
"AT5G45840",546.968809849764,0.684178118029112,0.164626916508211,4.15593107458212,3.23965488009682e-05,0.00101270232975282
"AT5G17810",94.2826587611282,1.11764085699883,0.2689921801318,4.15491950900288,3.25402073692029e-05,0.00101575225212818
"AT4G34800",86.1616914706712,-1.69696494750123,0.409211380848212,-4.14691532768166,3.36984612718258e-05,0.00105041964569801
"AT5G60660",2818.3435409957,-0.924837887048761,0.223151514225438,-4.14443921771665,3.4064629212302e-05,0.0010603337550575
"AT5G48070",378.186576785112,1.45229762878842,0.350991378317596,4.13770171720373,3.50802003724911e-05,0.00109040543837653
"AT3G49530",669.633351155611,0.617115063397345,0.149252606923781,4.13470207399786,3.55415404812732e-05,0.00110318939313563
"AT4G19520",347.452192826928,1.02202146580543,0.247556626196632,4.1284351039493,3.65240489782504e-05,0.00113209140841446
"AT1G65390",69.0636462398839,2.15074792895743,0.521025861029813,4.12791012850389,3.66075126131415e-05,0.00113308477945002
"AT2G18380",121.254144711961,0.994130234079804,0.240905163915967,4.12664559746249,3.68092991377451e-05,0.0011361391238062
"AT3G54150",79.9075792083461,1.52022386258236,0.368385698799364,4.12671791423241,3.67977308351366e-05,0.0011361391238062
"AT1G44350",197.475169208291,-0.757587020217245,0.183658114126833,-4.12498529574392,3.70758443389987e-05,0.00114276567488511
"AT1G31935",569.896646399323,0.514537329435705,0.124856866596582,4.12101747754247,3.77202805580148e-05,0.00116100494823677
"AT1G75710",988.293771847554,0.607579215686523,0.147499249481309,4.11920208287918,3.80186617951019e-05,0.00116855686002853
"AT5G49480",1321.67725771958,0.81114580961665,0.196972385004045,4.11806868054113,3.82060842870408e-05,0.001172682013256
"AT5G62260",756.78474565875,0.563153071542553,0.136909016287222,4.11333808988236,3.89978590487423e-05,0.00119531963521027
"AT4G20820",371.959364106148,-0.600980468068216,0.146365734865676,-4.10601886172166,4.02536626481997e-05,0.00123209752422364
"AT1G18570",366.802121081728,0.801121454608469,0.195153990750433,4.10507339116094,4.04186539523084e-05,0.00123543175561855
"AT1G73740",222.792191937806,0.7068963744235,0.172269090224,4.10344289567169,4.07046956099624e-05,0.00124245163691461
"AT4G25260",771.118306516223,-0.630915181652004,0.153901888264162,-4.09946355283882,4.14108875409627e-05,0.00126225883765939
"AT3G53600",41.1907285929362,1.56325084354061,0.381799504555747,4.09442868544204,4.23210647502256e-05,0.00128822047647165
"AT1G17200",59.8498507763492,-1.97966881184347,0.484020538223237,-4.09005125921004,4.31277864211476e-05,0.00131096573399897
"AT3G28857",11.4158139877272,3.67951113401622,0.899715592261869,4.08963806525349,4.32046833907538e-05,0.00131149423218379
"AT3G28455",130.67453424103,0.996810477537909,0.243825735691224,4.08820863274355,4.34717107136001e-05,0.00131468639047725
"AT3G44990",1213.18051754809,-1.01531318707485,0.248357151038992,-4.08811738589902,4.34888092684416e-05,0.00131468639047725
"AT5G03995",71.8888508516139,-2.05033487954609,0.501517631039608,-4.08826081606723,4.34619350565473e-05,0.00131468639047725
"AT3G27170",1702.36433923777,-0.437045100838239,0.106917337594715,-4.08769158183604,4.35686841799507e-05,0.0013152967972024
"AT3G08490",43.7980941287136,-2.05154033746501,0.502013717280485,-4.08662207195978,4.37699235255843e-05,0.00131956439761536
"AT4G25220",373.627412466597,0.692095911528738,0.169400667028107,4.08555599969335,4.3971393278365e-05,0.00132273767355281
"AT5G40450",8735.67779036175,-1.03496010258332,0.253329526713486,-4.08543021419629,4.3995222557138e-05,0.00132273767355281
"AT2G20562",259.599669590905,0.753872283117602,0.184693968903059,4.08173741457303,4.47002837542824e-05,0.00134210470487313
"AT2G16660",1002.85835668074,0.591955316184295,0.145056329510856,4.08086512446872,4.48683866814377e-05,0.00134531905535445
"AT1G71697",1416.05076701843,0.458070980315932,0.112305840868127,4.07878144872101,4.52723711896071e-05,0.00135558765798446
"AT4G23870",288.51227429866,-1.38759180547203,0.340251400856516,-4.07813693633309,4.53980266283041e-05,0.00135750571347974
"AT3G18200",1366.66420137753,0.621846877014095,0.152568578743262,4.07585154254154,4.58462626545586e-05,0.00136905140431052
"AT5G52830",733.704845870458,0.806433079203615,0.198178990990285,4.06921578909012,4.71716430511483e-05,0.00140672350414236
"AT3G28880",87.293195040046,1.1021457622119,0.270909962668871,4.06831019189588,4.73553134665251e-05,0.00141029242996659
"AT1G33560",439.687388944649,0.930153388699452,0.228801627905982,4.06532679514704,4.79652050067694e-05,0.00142460537458111
"AT5G65410",19.7640887239626,-3.97770046039772,0.978401544108462,-4.06550918112284,4.79277073881918e-05,0.00142460537458111
"AT1G61560",192.428345229122,0.810117405192276,0.199329055180407,4.06422136732181,4.81930711264503e-05,0.00142944670455547
"AT4G33430",2980.54138100299,0.412629322741254,0.101555280708431,4.06310060749994,4.84251451933569e-05,0.00143439966367097
"AT2G02220",1372.26148524997,0.430700355577302,0.106098467638069,4.05943992562212,4.91905609836515e-05,0.00145447558346992
"AT2G47730",20218.1114649352,0.714826953634362,0.176099171279432,4.05922951505594,4.9234902680305e-05,0.00145447558346992
"AT3G14870",202.265980215481,0.800759391164546,0.197419012225792,4.05614121019256,4.98901039382589e-05,0.00147185824711024
"AT1G68825",164.320198955934,1.16207682793173,0.286536336238867,4.05560021875544,5.00057256711468e-05,0.00147329703521488
"AT5G67300",1039.4085435541,0.582870087221619,0.143815047456458,4.05291447265345,5.05834986951565e-05,0.00148832996561263
"AT1G55390",38.566651177218,-1.88468200029084,0.465314253847119,-4.05034228955742,5.11427685921492e-05,0.00150277911231171
"AT2G22500",534.659467123578,0.66866901612029,0.165153655467914,4.0487690946096,5.14877114216889e-05,0.0015109003785768
"AT1G76070",266.787553542701,0.806777874175043,0.199285614648996,4.04834977976725,5.15800229775268e-05,0.00151159647124832
"AT2G36870",80.4935099194978,-1.48248038175741,0.366278601338703,-4.04741193271769,5.17870566921441e-05,0.00151564828071909
"AT3G47220",243.269875938498,-1.04023482501769,0.257075009311349,-4.04642531300207,5.20057070800631e-05,0.00152002887616768
"AT4G33790",138.921962588386,-1.07838796559677,0.266678632697636,-4.04377341629562,5.25977531154268e-05,0.00153288879714364
"AT5G37890",447.101268595488,0.808222982042277,0.199868154256529,4.04378068656667,5.25961213033851e-05,0.00153288879714364
"AT5G57910",740.172947318393,0.721424488785961,0.17841490827006,4.04352133900138,5.26543615317968e-05,0.00153288879714364
"AT1G48930",2257.25336406144,0.544891982434449,0.134813701414854,4.04181456866678,5.30391685151458e-05,0.00154205434793771
"AT3G01260",579.437807917886,-0.926651746449913,0.229433957472641,-4.03886049239425,5.37114970423963e-05,0.00155954409989503
"AT4G18010",588.231725490277,-0.954090327203358,0.236342154702086,-4.03690288939783,5.41614747928187e-05,0.00157054023879492
"AT1G08500",320.036192623845,-0.967434292168688,0.239757716326061,-4.03504966177196,5.45907498731127e-05,0.00157971640822463
"AT2G15050",34.5772476544204,-2.66190662151843,0.659717591281299,-4.03491836006449,5.46212860997899e-05,0.00157971640822463
"AT5G04330",85.880565165179,-1.18297523527003,0.293561082671738,-4.02974135571248,5.5838257732164e-05,0.00161279623053923
"AT4G34150",906.970039292367,0.830327030078602,0.206091159584589,4.02893084668097,5.60310960525105e-05,0.00161624776806967
"AT1G22400",619.594432144154,-0.923274799743658,0.229420645918728,-4.02437538280983,5.71267339971897e-05,0.00164354956113586
"AT4G02940",1436.466987234,0.738305854875668,0.183448888170168,4.02458615170681,5.70755972434608e-05,0.00164354956113586
"AT1G07300",96.1725850400198,-1.23553460794144,0.30765140718288,-4.01602131209167,5.91889055320581e-05,0.0017006585399159
"AT3G60550",641.87727360505,0.744895231599048,0.185582338162479,4.01382609452245,5.97423698210298e-05,0.00171432597150502
"AT1G08520",528.285654632381,-0.767378602252406,0.191227356137044,-4.01291226189657,5.99742094327295e-05,0.00171874073794342
"AT5G67400",3015.59110556189,0.679064479677514,0.169235082536905,4.01255147276824,6.00659761013073e-05,0.00171913504067612
"AT5G14880",1943.87529251519,-0.631250162915701,0.157369821189265,-4.01125297179127,6.03973512289412e-05,0.00172637720672297
"AT1G63090",356.240519011855,-0.934146214796973,0.232942374877223,-4.01020301818994,6.06665624681615e-05,0.00172958564511429
"AT3G13740",237.486975846449,-0.823445489408138,0.205329865523379,-4.01035420399854,6.06277280751325e-05,0.00172958564511429
"AT5G44130",644.322419829108,-0.708459065307068,0.176795316795324,-4.00722755641345,6.14356654545621e-05,0.00174924960631478
"AT5G23280",306.884640121144,-1.23116465801077,0.307367733340972,-4.00551041785835,6.18837061644589e-05,0.0017597330534869
"AT1G49030",150.920155085928,-1.83633171253884,0.459467578013505,-3.99665134257822,6.4244814848041e-05,0.00182451962580042
"AT1G31120",1164.52582691508,0.686396602094625,0.171786135550358,3.99564609737327,6.45180544399373e-05,0.00182918885138764
"AT3G21420",517.319362770884,1.48668871986393,0.372096718339848,3.99543625780135,6.45752303466552e-05,0.00182918885138764
"AT1G16390",1215.97759236302,-0.921651741971639,0.230712091083751,-3.99481335218391,6.47452387853005e-05,0.00182930201583391
"AT5G42750",261.687042591673,0.662446226509043,0.165820466583579,3.99496057487661,6.47050193891366e-05,0.00182930201583391
"AT3G23550",160.551379932524,1.42295080419604,0.356375386627826,3.99284254072819,6.52859234079884e-05,0.00184221661980185
"AT1G54990",1494.44536922028,0.518342872991597,0.129884446134243,3.99080019524323,6.58507404046229e-05,0.00185577828265611
"AT1G11280",833.441841130332,0.570985807691108,0.143515896521442,3.97855444261396,6.93355359247356e-05,0.00194907973137983
"AT1G72680",1990.19333602829,0.493839968069184,0.124125777904755,3.97854479871313,6.93383478265626e-05,0.00194907973137983
"AT5G47560",1922.34758844225,-1.1215194988973,0.282030147204003,-3.97659438189798,6.99092596270718e-05,0.00196262453969606
"AT3G49380",75.9238228739116,1.16188170600455,0.292797317746479,3.96821157702879,7.24140299779487e-05,0.00203035673365653
"AT4G36500",779.160771124719,0.876078636618707,0.220898475609734,3.96597864335875,7.30954076442113e-05,0.00204685717110944
"AT4G37640",3045.38441414136,0.369491835566208,0.09321790310126,3.96374326469068,7.37836022931498e-05,0.00206350637986857
"AT1G02640",2148.38886796432,-0.769677219611994,0.194279561349731,-3.9616993896052,7.44181986662761e-05,0.00207861630191051
"AT5G25250",124.870157374181,1.2732434235647,0.321634438470252,3.95866633442756,7.53694431442379e-05,0.00210252125064901
"AT4G03415",457.569148324358,-0.621559483153408,0.15731381051424,-3.95108020790804,7.77992429249226e-05,0.00216755969099803
"AT3G14560",695.320941731365,0.73872602160201,0.187043352960074,3.94949090631248,7.8317586047981e-05,0.00217924616328965
"AT4G39350",2494.58811635486,-0.697075676389882,0.176694994547864,-3.94507879622506,7.9773741859646e-05,0.00221696560290401
"AT4G15400",281.084242356934,0.861774461967424,0.218746819908076,3.939597669715,8.161836944337e-05,0.0022596804344133
"AT4G24015",208.421090944807,-0.956713118222013,0.242829495978976,-3.93985547087263,8.15307125878424e-05,0.0022596804344133
"AT4G30960",9031.57502940912,0.653749013330964,0.165937702683093,3.93972558834016,8.15748637687148e-05,0.0022596804344133
"AT5G38200",2780.37190365969,1.94589515630562,0.495011034821653,3.93101369347596,8.45884534456423e-05,0.00233897156466131
"AT1G66880",394.580443001342,0.616447981107273,0.156971467542096,3.92713396109363,8.59641065300112e-05,0.00237403130289271
"AT4G26470",675.338203058931,0.657941158097991,0.16760128133073,3.92563322233597,8.65018781627198e-05,0.00238589285475597
"AT3G62110",362.046383144801,0.690689565575177,0.175963339094817,3.92519015113144,8.66612541449223e-05,0.00238730089855725
"AT4G12730",3474.0546747557,-0.680053397072761,0.173339568473133,-3.92324385633952,8.73646426586382e-05,0.0024036729025107
"AT3G52748",129.244299000181,0.956419861704968,0.244015799222789,3.91949974039077,8.87329568445079e-05,0.0024382754400739
"AT5G58820",5.38339722065052,5.88326056839127,1.50159127211602,3.91801729115051,8.92803033020416e-05,0.00245026067767172
"AT5G60250",32.6813873781443,-2.04700855795141,0.522649851420965,-3.91659646010816,8.98078913540006e-05,0.00246167451450182
"AT4G26850",629.166141041443,0.572579195844107,0.146405189606497,3.91092144604346,9.19446747437128e-05,0.0025171139652198
