GeneID,trivial_name,aux_sens,intersection,RNAseq_logFC_1h,RNAseq_logFC_6h,logFC_05h,logFC1h,logFC2h,logFC4h,logFC8h,logFC12h,logFC24h
AT5G06100,MYB_MYB33_col_a,FALSE,AT1G02500/AT1G19220/AT1G28160/AT1G28360/AT1G44830/AT1G48420/AT1G62300/AT1G62380/AT1G66350/AT2G19590/AT2G28160/AT2G28160/AT2G31730/AT2G31730/AT2G41230/AT2G44840/AT2G46370/AT2G46370/AT2G47460/AT2G47520/AT3G04580/AT3G08040/AT3G16770/AT3G16770/AT3G20860/AT3G24500/AT3G25190/AT3G49700/AT3G50060/AT3G50060/AT3G52430/AT3G55730/AT3G61630/AT4G11140/AT4G16750/AT4G17500/AT4G17500/AT4G18450/AT4G23750/AT4G26200/AT4G27440/AT4G37770/AT5G02840/AT5G10510/AT5G10510/AT5G10520/AT5G10520/AT5G10520/AT5G25190/AT5G44030/AT5G47230/AT5G56080/AT5G59430/AT5G60120/AT5G64900/AT5G67300,0,0,0,0,0,0,0,0,0
AT4G32730,MYB_MYB3R1_col_a,FALSE,AT1G02500/AT1G02500/AT1G25560/AT1G28160/AT1G28360/AT1G36060/AT1G66350/AT1G73500/AT2G25820/AT2G31180/AT2G38120/AT3G04580/AT3G04720/AT3G08040/AT3G08040/AT3G14230/AT3G14230/AT3G24500/AT3G50060/AT3G50260/AT3G61630/AT4G11140/AT4G16750/AT4G19690/AT4G23750/AT5G39610/AT5G40770/AT5G44210/AT5G59430/AT5G59430/AT5G67300/AT5G67300,0,0,0,0,0,0,0,0,0
AT4G32730,MYB_MYB3R1_colamp_a,FALSE,AT1G02500/AT1G05710/AT1G19220/AT1G25560/AT1G28360/AT1G36060/AT1G73500/AT1G73500/AT2G25820/AT2G25820/AT2G25820/AT2G31180/AT2G33710/AT3G03450/AT3G04070/AT3G04720/AT3G04720/AT3G08040/AT3G14230/AT3G14230/AT3G14230/AT3G24500/AT3G49700/AT3G50060/AT3G50260/AT3G50260/AT3G59060/AT3G59900/AT4G08040/AT4G18450/AT4G23750/AT5G07580/AT5G10510/AT5G10510/AT5G10720/AT5G37260/AT5G39610/AT5G39610/AT5G39610/AT5G40770/AT5G56080/AT5G59430/AT5G64900/AT5G67300,0,0,0,0,0,0,0,0,0
AT5G11510,MYB_MYB3R4_col_a,TRUE,AT1G02500,0,0,0,0,0,0,0.693755553,0,0
AT5G02320,MYB_MYB3R5_col_a,FALSE,AT1G02500/AT1G28160/AT1G73500/AT3G61630/AT4G11140,0,0,NA,NA,NA,NA,NA,NA,NA
AT5G67300,MYB_MYB44_col,TRUE,AT1G02500/AT1G02500/AT1G05850/AT1G13260/AT1G19220/AT1G28360/AT1G48420/AT1G62300/AT1G62380/AT1G66350/AT1G73500/AT2G02710/AT2G28160/AT2G31180/AT2G31730/AT2G44840/AT3G04580/AT3G15010/AT3G50060/AT3G50060/AT3G50060/AT3G50260/AT3G55730/AT4G19690/AT4G23750/AT4G37770/AT5G02840/AT5G10510/AT5G10720/AT5G39610/AT5G47230/AT5G56080/AT5G59430/AT5G59430/AT5G64900/AT5G67300/AT5G67300,0.582870087221619,0,0,0,0,0.708089889,0.748286572,0.932238424,0.917012762
AT5G54230,MYB_MYB49_col_a,TRUE,AT1G02500/AT1G02500/AT1G28360/AT1G62380/AT2G31730/AT2G33710/AT2G47460/AT3G15010/AT3G20860/AT3G49700/AT3G51430/AT4G08040/AT4G18780/AT4G26200/AT4G37770/AT5G55620/AT5G55620/AT5G61890/AT5G67300,0,0,0,0,0,-1.832218327,-0.797984409,0,0
AT5G54230,MYB_MYB49_colamp_a,TRUE,AT1G02500/AT1G19220/AT1G43160/AT1G62380/AT2G25820/AT3G15010/AT3G20860/AT4G18780/AT5G61890,0,0,0,0,0,-1.832218327,-0.797984409,0,0
AT4G01680,MYB_MYB55_colamp_a,TRUE,AT1G02500/AT1G05850/AT1G22810/AT1G28360/AT1G43160/AT1G66350/AT2G47460/AT2G47520/AT3G08040/AT3G15010/AT3G20860/AT3G51430/AT3G61630/AT4G18780/AT5G02840/AT5G44030/AT5G61890,0,0,0,0,0,0,-0.905963045,-1.019593856,-1.124986617
AT5G17800,MYB_MYB56_col_a,FALSE,,0,0,0,0,0,0,0,0,0
AT5G17800,MYB_MYB56_colamp_a,FALSE,AT1G28160/AT1G48420/AT2G44840/AT2G47460/AT3G52430/AT4G23750/AT5G10510/AT5G10720/AT5G56080/AT5G67300,0,0,0,0,0,0,0,0,0
AT3G01530,MYB_MYB57_col_a,FALSE,AT1G12010/AT1G19220/AT1G19220/AT1G28360/AT1G48420/AT1G62380/AT1G68765/AT1G76800/AT1G77640/AT2G05520/AT2G19590/AT2G31730/AT2G33710/AT2G38120/AT2G41230/AT2G46370/AT2G47520/AT3G04070/AT3G08040/AT3G15010/AT3G50060/AT3G51430/AT3G55730/AT4G18780/AT4G20380/AT5G02840/AT5G10510/AT5G10520/AT5G19790/AT5G37260/AT5G39610/AT5G59430/AT5G61890/AT5G67300/AT5G67300,NA,NA,0,0,0,0,0,0,0
AT1G16490,MYB_MYB58_col_a,FALSE,AT1G02500/AT1G22810/AT2G47460/AT2G47520/AT3G15010/AT3G15010/AT3G20860/AT3G20860/AT3G51430/AT3G59060/AT3G61630/AT4G18780/AT5G10520/AT5G55620/AT5G61890,NA,NA,0,0,0,0,0,0,0
AT1G16490,MYB_MYB58_colamp_a,FALSE,AT1G02500/AT1G02500/AT1G22810/AT1G43160/AT2G31730/AT2G31730/AT2G47460/AT2G47460/AT2G47520/AT2G47520/AT2G47520/AT3G04720/AT3G15010/AT3G15010/AT3G20860/AT3G25730/AT3G49700/AT3G50260/AT3G51430/AT3G51430/AT3G59060/AT3G61630/AT4G18450/AT4G18780/AT5G02840/AT5G10520/AT5G44030/AT5G44210/AT5G55620/AT5G55620/AT5G57390/AT5G61890/AT5G67300,NA,NA,0,0,0,0,0,0,0
AT1G09540,MYB_MYB61_col_a,TRUE,,-0.99917090884804,0,0,0,0,-1.30144398,-1.246469962,-0.952805852,0
AT1G09540,MYB_MYB61_colamp_a,TRUE,AT1G02500/AT1G05850/AT1G28360/AT1G43160/AT2G02710/AT2G31730/AT2G47460/AT2G47520/AT2G47520/AT3G15010/AT3G20860/AT3G51430/AT3G61630/AT4G17500/AT4G18780/AT5G02840/AT5G61890/AT5G67300,-0.99917090884804,0,0,0,0,-1.30144398,-1.246469962,-0.952805852,0
AT1G68320,MYB_MYB62_colamp_a,FALSE,AT1G02500/AT1G19220/AT1G19220/AT1G28360/AT1G48420/AT1G73500/AT1G76800/AT2G05520/AT2G19590/AT2G19590/AT2G31730/AT2G33710/AT3G04070/AT3G08040/AT3G15010/AT3G25730/AT3G55730/AT4G20380/AT5G19790/AT5G25190/AT5G59430/AT5G61890/AT5G67300,NA,NA,0,0,0,0,0,0,0
AT1G79180,MYB_MYB63_col_a,FALSE,AT1G02500/AT2G47460/AT2G47520/AT3G15010/AT3G15010/AT3G51430/AT3G59060/AT3G61630/AT5G02840/AT5G44210/AT5G61890,0,0,0,0,0,0,0,0,0
AT3G11440,MYB_MYB65_col200_a,FALSE,,0,0,0,0,0,0,0,0,0
AT3G11440,MYB_MYB65_colamp_a,FALSE,AT1G02500/AT1G28160/AT1G28360/AT1G28370/AT1G48420/AT1G62380/AT1G66350/AT2G28160/AT2G31730/AT2G31730/AT2G44840/AT2G47460/AT2G47520/AT3G16770/AT3G16770/AT3G20860/AT3G50060/AT3G52430/AT4G26200/AT5G10510/AT5G59430/AT5G64900,0,0,0,0,0,0,0,0,0
AT3G12720,MYB_MYB67_col_a,TRUE,AT1G02500/AT1G05850/AT1G21140/AT1G28360/AT1G48420/AT1G62380/AT1G66350/AT1G77200/AT2G19590/AT2G31180/AT2G31730/AT2G33710/AT2G38120/AT2G44840/AT2G46370/AT2G47460/AT2G47520/AT2G47520/AT3G08040/AT3G15010/AT3G15010/AT3G20860/AT3G49700/AT3G51430/AT3G59060/AT3G59900/AT3G61630/AT3G61630/AT4G18780/AT4G20380/AT4G20380/AT4G26200/AT5G02840/AT5G07580/AT5G44030/AT5G47220/AT5G55620/AT5G55620/AT5G59430/AT5G61890/AT5G67300,0,0,0,0,0,0.69835375,0,0,0
AT2G23290,MYB_MYB70_col_a,TRUE,AT1G02500/AT1G02500/AT1G05850/AT1G28360/AT1G43160/AT1G48420/AT1G62300/AT1G62380/AT1G66350/AT2G02710/AT2G28160/AT2G28160/AT2G31730/AT2G41230/AT2G44840/AT3G04580/AT3G15010/AT3G49700/AT3G50060/AT3G50060/AT3G61630/AT4G16750/AT4G17500/AT4G18450/AT4G19690/AT4G26200/AT5G10510/AT5G10720/AT5G44030/AT5G56080/AT5G59430/AT5G64900/AT5G67300/AT5G67300,0,0,0,0,0,0,-0.467809695,0,0
AT4G37260,MYB_MYB73_col_a,FALSE,AT1G02500/AT1G19220/AT1G28360/AT1G44830/AT1G48420/AT1G62380/AT1G66350/AT1G73500/AT2G02710/AT2G28160/AT2G28160/AT2G31730/AT2G41230/AT2G44840/AT2G47520/AT3G04580/AT3G20860/AT3G25190/AT3G49700/AT3G50060/AT3G50060/AT4G16750/AT4G17500/AT4G18450/AT4G19690/AT5G10510/AT5G10720/AT5G47230/AT5G56080/AT5G59430/AT5G64900/AT5G67300/AT5G67300/AT5G67300,0,0,0,0,0,0,0,0,0
AT4G05100,MYB_MYB74_colamp_a,TRUE,,1.21919496804858,0,0,0,0,-0.836646518,0.974603548,0,0
AT3G50060,MYB_MYB77_col_a,TRUE,AT1G02500/AT1G02500/AT1G05850/AT1G18570/AT1G19220/AT1G28360/AT1G36060/AT1G43160/AT1G44830/AT1G48420/AT1G62300/AT1G62380/AT1G66350/AT1G73500/AT1G74660/AT1G76800/AT2G02710/AT2G19590/AT2G25820/AT2G28160/AT2G28160/AT2G31180/AT2G31730/AT2G31730/AT2G41230/AT2G44840/AT2G47460/AT2G47520/AT2G47520/AT3G04580/AT3G04580/AT3G15010/AT3G16770/AT3G20860/AT3G25190/AT3G49700/AT3G50060/AT3G50060/AT3G50060/AT3G50260/AT3G51430/AT3G55730/AT3G55730/AT4G16750/AT4G17500/AT4G19690/AT4G23750/AT4G26200/AT4G26200/AT4G27440/AT4G37770/AT5G02840/AT5G02840/AT5G04950/AT5G10510/AT5G10720/AT5G39610/AT5G40770/AT5G44030/AT5G47230/AT5G56080/AT5G59430/AT5G60120/AT5G61890/AT5G64900/AT5G67300/AT5G67300/AT5G67300,1.11304115792831,0,0,0,0,0,0,0,0
AT2G26960,MYB_MYB81_col_a,FALSE,,NA,NA,0,0,0,0,0,0,0
AT3G08500,MYB_MYB83_colamp_a,FALSE,AT1G02500/AT1G28360/AT1G48420/AT1G77200/AT2G44840/AT2G47460/AT2G47520/AT2G47520/AT3G15010/AT3G15010/AT3G20860/AT3G51430/AT3G59060/AT3G61630/AT4G18780/AT4G20380/AT5G02840/AT5G44030/AT5G61890,0,NA,0,0,0,0,0,0,0
AT2G02820,MYB_MYB88_col_a,FALSE,AT1G05710/AT1G62300/AT2G19590/AT2G25820/AT3G50060/AT3G51430/AT3G61630/AT3G62680/AT4G27440/AT5G10720/AT5G44210/AT5G53290/AT5G57390/AT5G67300/AT5G67300,0,0,0,0,0,0,0,0,0
AT2G02820,MYB_MYB88_colamp_a,FALSE,AT1G05710/AT2G25820/AT3G16770/AT3G24500/AT3G50060/AT3G62680/AT4G27440/AT5G44210,0,0,0,0,0,0,0,0,0
AT1G34670,MYB_MYB93_col_a,TRUE,,0,2.313,0,0,0,0.971559814,1.103535846,0,-1.212176689
AT1G34670,MYB_MYB93_colamp_a,TRUE,AT1G02500/AT1G28360/AT3G15010/AT3G20860/AT3G51430/AT4G26200/AT5G55620/AT5G61890,0,2.313,0,0,0,0.971559814,1.103535846,0,-1.212176689
AT5G62470,MYB_MYB96_col_b,FALSE,,0,0,0,0,0,0,0,0,0
AT4G18770,MYB_MYB98_col_a,FALSE,AT1G18570/AT1G22810/AT2G26070/AT2G38120/AT2G47460/AT3G04580/AT3G08040/AT3G16770/AT3G50260/AT3G61630/AT4G23750/AT4G23750/AT4G37580/AT5G07310/AT5G44210/AT5G47230/AT5G56080/AT5G59430/AT5G59430,NA,0,0,0,0,0,0,0,0
AT5G62320,MYB_MYB99_colamp_a,FALSE,,0,NA,0,0,0,0,0,0,0
AT1G19000,MYBrelated_At1g19000_col_a,TRUE,AT1G13260/AT1G43160/AT1G72360/AT1G74840/AT2G02710/AT2G05520/AT2G31180/AT3G03450/AT3G04720/AT3G04720/AT3G14230/AT3G15010/AT3G24500/AT3G50480/AT3G59060/AT4G11280/AT4G27440/AT4G27440/AT4G32940/AT4G36900/AT5G04950/AT5G07310/AT5G13910/AT5G18560/AT5G47230/AT5G59430/AT5G61590/AT5G61590/AT5G65510,0,-1.165,0,0,0,-0.620087464,0,0,0
AT1G19000,MYBrelated_At1g19000_colamp_a,TRUE,AT1G05010/AT1G13260/AT1G18570/AT1G21140/AT1G25560/AT1G43160/AT1G44830/AT1G62300/AT1G72360/AT1G73500/AT1G74840/AT2G02710/AT2G05520/AT2G05520/AT2G31180/AT2G44840/AT3G03450/AT3G04720/AT3G04720/AT3G15010/AT3G24500/AT3G50480/AT3G51430/AT3G52430/AT3G59060/AT4G11280/AT4G27440/AT4G27440/AT4G36900/AT5G04950/AT5G07310/AT5G07580/AT5G13910/AT5G18560/AT5G19790/AT5G25190/AT5G39610/AT5G40770/AT5G47230/AT5G59430/AT5G61590/AT5G61590/AT5G65510,0,-1.165,0,0,0,-0.620087464,0,0,0
AT1G49010,MYBrelated_At1g49010_col_a,FALSE,AT1G05010/AT1G12010/AT1G13260/AT1G21140/AT1G21910/AT1G25560/AT1G44830/AT1G44830/AT1G62300/AT1G68765/AT1G72360/AT1G72360/AT1G73500/AT2G02710/AT2G05520/AT2G40940/AT3G04070/AT3G04720/AT3G14230/AT3G14230/AT3G25190/AT3G50260/AT3G50480/AT3G51430/AT3G52430/AT3G59060/AT3G62680/AT4G11280/AT4G27440/AT4G32800/AT4G36900/AT4G36900/AT5G04950/AT5G04950/AT5G07310/AT5G07580/AT5G10510/AT5G13910/AT5G18560/AT5G19790/AT5G39610/AT5G40770/AT5G47230/AT5G59430/AT5G61590/AT5G61590/AT5G65510,0,NA,0,0,0,0,0,0,0
AT1G49010,MYBrelated_At1g49010_colamp_a,FALSE,AT1G43160/AT1G44830/AT1G72360/AT2G02710/AT2G05520/AT3G04720/AT3G52430/AT3G59060/AT4G27440/AT5G07310/AT5G18560/AT5G39610/AT5G59430/AT5G61590/AT5G61590/AT5G65510,0,NA,0,0,0,0,0,0,0
AT1G72740,MYBrelated_AT1G72740_col_a,FALSE,AT1G19220/AT1G74660/AT2G26070/AT3G52430/AT4G18780/AT4G32800/AT5G07310/AT5G07310/AT5G18560/AT5G18560/AT5G61590,0,0,0,0,0,0,0,0,0
AT1G72740,MYBrelated_AT1G72740_colamp_a,FALSE,AT1G05850/AT1G10480/AT1G19220/AT1G68765/AT1G74660/AT1G74660/AT1G77640/AT2G26070/AT2G26070/AT2G26070/AT2G33710/AT2G44940/AT2G46370/AT2G47460/AT2G47520/AT3G52430/AT3G61630/AT3G62680/AT4G18780/AT4G24670/AT4G32800/AT4G37580/AT5G07310/AT5G07310/AT5G07580/AT5G07580/AT5G18560/AT5G18560/AT5G18560/AT5G44030/AT5G56080/AT5G61590/AT5G61590,0,0,0,0,0,0,0,0,0
AT1G74840,MYBrelated_At1g74840_col100_a,TRUE,AT1G72360/AT1G73500/AT1G74840/AT1G74840/AT2G02710/AT3G04070/AT3G04720/AT3G50480/AT3G52430/AT4G11280/AT4G27440/AT4G36900/AT4G36900/AT5G04950/AT5G07310/AT5G13910/AT5G47230/AT5G61590/AT5G61590,-0.377061091511754,-1.303,0,0,0,-0.544289465,0,0,0
AT3G09600,MYBrelated_At3g09600_col_a,FALSE,AT1G36060/AT2G02710/AT2G02710/AT2G38120/AT2G44840/AT2G47460/AT3G04070/AT3G14230/AT3G23150/AT3G25190/AT3G49700/AT3G50260/AT3G52430/AT4G05100/AT4G11140/AT4G16750/AT4G17490/AT4G18450/AT4G23750/AT4G27440/AT4G32800/AT4G32940/AT5G21120/AT5G25190/AT5G37260/AT5G40770/AT5G44790/AT5G47230/AT5G52020/AT5G53290/AT5G53290/AT5G55620/AT5G60120/AT5G61590/AT5G61890/AT5G65510,0,0,0,0,0,0,0,0,0
AT3G09600,MYBrelated_At3g09600_colamp_a,FALSE,AT1G10480/AT1G12010/AT1G18570/AT1G19220/AT1G21910/AT1G28160/AT1G28370/AT1G36060/AT1G70560/AT1G73500/AT1G74840/AT2G02710/AT2G02710/AT2G38120/AT2G44840/AT2G47460/AT3G04070/AT3G04070/AT3G08040/AT3G08040/AT3G14230/AT3G23150/AT3G25190/AT3G49700/AT3G50260/AT3G52430/AT3G61630/AT4G05100/AT4G08040/AT4G11140/AT4G16750/AT4G16750/AT4G16750/AT4G17490/AT4G18450/AT4G19690/AT4G23750/AT4G27440/AT4G32800/AT4G32800/AT4G32800/AT4G32940/AT5G10510/AT5G21120/AT5G37260/AT5G40770/AT5G44210/AT5G44790/AT5G44790/AT5G47220/AT5G47230/AT5G52020/AT5G53290/AT5G53290/AT5G55620/AT5G59430/AT5G61590/AT5G61590/AT5G61890/AT5G65510/AT5G67300,0,0,0,0,0,0,0,0,0
AT3G10113,MYBrelated_AT3G10113_col_a,FALSE,AT1G10480/AT1G10480/AT1G13260/AT1G18570/AT1G19220/AT1G21910/AT1G28370/AT1G28370/AT1G36060/AT1G36060/AT1G62380/AT1G66350/AT1G70560/AT1G73500/AT1G77200/AT2G02710/AT2G02710/AT2G31180/AT2G38120/AT2G44840/AT2G47460/AT3G04070/AT3G04070/AT3G04720/AT3G04720/AT3G08040/AT3G08040/AT3G14230/AT3G23150/AT3G25190/AT3G25190/AT3G49700/AT3G50260/AT3G52430/AT3G52430/AT3G52430/AT3G52430/AT3G61630/AT4G05100/AT4G05100/AT4G08040/AT4G08040/AT4G11140/AT4G16750/AT4G16750/AT4G16750/AT4G17490/AT4G17490/AT4G18450/AT4G19690/AT4G23750/AT4G27440/AT4G27440/AT4G27440/AT4G32800/AT4G32800/AT4G32800/AT4G32800/AT4G32940/AT4G32940/AT4G36900/AT4G37580/AT5G07310/AT5G10510/AT5G18560/AT5G18560/AT5G19790/AT5G21120/AT5G21120/AT5G21120/AT5G25190/AT5G25190/AT5G37260/AT5G40770/AT5G44790/AT5G44790/AT5G44790/AT5G47220/AT5G47220/AT5G47230/AT5G47230/AT5G52020/AT5G53290/AT5G53290/AT5G53290/AT5G55620/AT5G57390/AT5G59430/AT5G60120/AT5G61590/AT5G61890/AT5G65510/AT5G67300,0,0,NA,NA,NA,NA,NA,NA,NA
AT3G10580,MYBrelated_AT3G10580_colamp_a,FALSE,,NA,NA,0,0,0,0,0,0,0
AT3G11280,MYBrelated_At3g11280_col_a,TRUE,,0,-1.65,0,0,0,0,0,0,0
AT4G01280,MYBrelated_At4g01280_col_a,FALSE,AT1G36060/AT2G02710/AT2G02710/AT2G02710/AT2G31730/AT2G38120/AT2G47460/AT3G04070/AT3G14230/AT3G23150/AT3G25190/AT3G25190/AT3G25730/AT3G49700/AT3G50260/AT3G52430/AT4G05100/AT4G16750/AT4G17490/AT4G23750/AT4G27440/AT4G32800/AT4G32800/AT4G32940/AT5G21120/AT5G37260/AT5G44790/AT5G52020/AT5G53290/AT5G53290/AT5G55620/AT5G59430/AT5G59430/AT5G61590/AT5G61890/AT5G65510,0,0,0,0,0,0,0,0,0
AT4G01280,MYBrelated_At4g01280_colamp_a,FALSE,AT1G12010/AT1G28370/AT1G36060/AT1G73500/AT1G74840/AT3G06490/AT3G08040/AT3G08040/AT3G14230/AT3G23150/AT3G25190/AT3G49700/AT3G50260/AT3G52430/AT4G05100/AT4G17490/AT4G19690/AT4G23750/AT4G27440/AT4G27440/AT4G32800/AT4G32940/AT4G36900/AT5G21120/AT5G37260/AT5G44210/AT5G44790/AT5G44790/AT5G52020/AT5G53290/AT5G53290/AT5G55620/AT5G59430/AT5G60120/AT5G61590/AT5G65510/AT5G65510,0,0,0,0,0,0,0,0,0
AT5G05790,MYBrelated_At5g05790_col_a,FALSE,AT1G13260/AT1G72360/AT3G51430/AT3G52430/AT3G59060/AT4G27440/AT5G13910/AT5G39610,0,0,0,0,0,0,0,0,0
AT5G08520,MYBrelated_At5g08520_col_b,FALSE,AT1G05010/AT1G25560/AT1G72360/AT2G02710/AT2G05520/AT3G04720/AT3G59060/AT3G62680/AT4G11280/AT5G07310/AT5G59430/AT5G61590/AT5G61590,0,0,0,0,0,0,0,0,0
AT5G08520,MYBrelated_At5g08520_colamp_a,FALSE,AT1G12010/AT1G25560/AT1G44830/AT1G72360/AT1G72360/AT2G02710/AT3G04720/AT3G14230/AT3G50480/AT3G51430/AT3G52430/AT3G59060/AT3G62680/AT4G27440/AT5G04950/AT5G07310/AT5G13910/AT5G18560/AT5G39610/AT5G40770/AT5G59430/AT5G61590/AT5G61590/AT5G65510,0,0,0,0,0,0,0,0,0
AT5G47390,MYBrelated_At5g47390_col_b,FALSE,AT1G05010/AT1G13260/AT1G21140/AT1G43160/AT1G62300/AT1G72360/AT1G73500/AT1G74840/AT1G74840/AT2G02710/AT2G31180/AT3G04070/AT3G04720/AT3G14230/AT3G14230/AT3G15010/AT3G24500/AT3G50260/AT3G50480/AT3G51430/AT3G59060/AT3G62680/AT4G11280/AT4G27440/AT4G36900/AT5G04950/AT5G07310/AT5G13910/AT5G18560/AT5G40770/AT5G47230/AT5G47230/AT5G52020/AT5G59430/AT5G61590/AT5G61590/AT5G61590/AT5G61590/AT5G65510,0,0,0,0,0,0,0,0,0
AT5G52660,MYBrelated_At5g52660_col_a,FALSE,AT1G36060/AT2G02710/AT3G14230/AT3G23150/AT3G25190/AT3G25190/AT3G49700/AT3G50260/AT4G17490/AT4G23750/AT4G27440/AT4G32800/AT5G21120/AT5G37260/AT5G44790/AT5G52020/AT5G53290/AT5G53290/AT5G61590/AT5G65510,0,0,0,0,0,0,0,0,0
AT5G52660,MYBrelated_At5g52660_colamp_a,FALSE,AT1G05010/AT1G12010/AT1G21140/AT1G21910/AT1G21910/AT1G36060/AT2G02710/AT2G02710/AT2G38120/AT2G44840/AT2G47460/AT3G04070/AT3G04070/AT3G08040/AT3G08040/AT3G14230/AT3G14230/AT3G23150/AT3G25190/AT3G49700/AT3G50260/AT3G52430/AT4G05100/AT4G08040/AT4G16750/AT4G16750/AT4G17490/AT4G18450/AT4G19690/AT4G23750/AT4G27440/AT4G27440/AT4G32800/AT4G32800/AT4G32800/AT4G32940/AT5G10510/AT5G21120/AT5G37260/AT5G44030/AT5G44790/AT5G44790/AT5G47220/AT5G47230/AT5G52020/AT5G53290/AT5G53290/AT5G55620/AT5G59430/AT5G60120/AT5G61590/AT5G61890/AT5G65510/AT5G67300,0,0,0,0,0,0,0,0,0
AT5G56840,MYBrelated_AT5G56840_col_a,FALSE,AT1G21140/AT1G25560/AT1G43160/AT1G72360/AT1G73500/AT1G74660/AT1G74840/AT1G74840/AT2G02710/AT2G31180/AT3G03450/AT3G04720/AT3G50260/AT3G50480/AT3G52430/AT3G62680/AT4G11280/AT4G36900/AT4G36900/AT5G04950/AT5G13910/AT5G39610/AT5G47230/AT5G52020/AT5G59430/AT5G61590/AT5G61590/AT5G61590/AT5G65510,0,NA,NA,NA,NA,NA,NA,NA,NA
AT5G56840,MYBrelated_AT5G56840_colamp_a,FALSE,AT1G05010/AT1G10480/AT1G13260/AT1G13260/AT1G21140/AT1G25560/AT1G28160/AT1G28370/AT1G28370/AT1G36060/AT1G43160/AT1G62300/AT1G70560/AT1G72360/AT1G73500/AT1G74660/AT1G74840/AT1G76800/AT2G02710/AT2G05520/AT2G31180/AT2G46370/AT3G03450/AT3G04720/AT3G14230/AT3G14230/AT3G23150/AT3G25190/AT3G50260/AT3G50480/AT3G51430/AT3G52430/AT3G52430/AT3G55730/AT3G59060/AT3G62680/AT4G08040/AT4G11280/AT4G17490/AT4G19690/AT4G19690/AT4G27440/AT4G32940/AT4G36900/AT5G04950/AT5G04950/AT5G07310/AT5G07580/AT5G13910/AT5G13910/AT5G18560/AT5G19790/AT5G25190/AT5G25190/AT5G37260/AT5G37260/AT5G39610/AT5G39610/AT5G47230/AT5G52020/AT5G59430/AT5G59430/AT5G61590/AT5G61590/AT5G61590/AT5G65510,0,NA,NA,NA,NA,NA,NA,NA,NA
AT5G58900,MYBrelated_At5g58900_colamp_a,FALSE,AT1G05010/AT1G10480/AT1G12010/AT1G13260/AT1G21910/AT1G25560/AT1G44830/AT1G68765/AT1G72360/AT2G02710/AT2G38120/AT2G40940/AT2G46830/AT3G04070/AT3G04070/AT3G04720/AT3G08040/AT3G14230/AT3G14230/AT3G24500/AT3G50260/AT3G50480/AT3G51430/AT3G52430/AT3G59060/AT3G62680/AT4G19690/AT4G26200/AT4G27440/AT4G27440/AT4G32800/AT4G36900/AT4G36900/AT5G04950/AT5G07310/AT5G07580/AT5G10510/AT5G10510/AT5G13910/AT5G18560/AT5G19790/AT5G25190/AT5G39610/AT5G40770/AT5G52020/AT5G59430/AT5G61590/AT5G61590/AT5G65510,0,0,0,0,0,0,0,0,0
AT5G61620,MYBrelated_AT5G61620_col_a,FALSE,AT1G62300/AT1G72360/AT1G73500/AT2G02710/AT2G05520/AT3G04070/AT3G04720/AT3G14230/AT3G50480/AT3G52430/AT4G26200/AT4G27440/AT4G36900/AT5G07310/AT5G40770/AT5G52020/AT5G52020/AT5G61590/AT5G61590,0,NA,0,0,0,0,0,0,0
AT5G61620,MYBrelated_AT5G61620_colamp_a,FALSE,AT1G13260/AT1G21140/AT1G25560/AT1G44830/AT1G62300/AT1G72360/AT1G72360/AT1G73500/AT2G02710/AT3G04070/AT3G04720/AT3G14230/AT3G15010/AT3G50480/AT3G52430/AT3G59060/AT4G26200/AT4G27440/AT4G36900/AT4G36900/AT5G10510/AT5G19790/AT5G52020/AT5G61590/AT5G61590/AT5G65510,0,NA,0,0,0,0,0,0,0
