gene_id,expressionLevel,SRAaccession,experiment_tissue,unit
AT1G69780,21.88,SRR653575,light-grown seedling,TPM
AT1G69780,21.81,SRR584134,light-grown seedling,TPM
AT1G69780,21.58,SRR504180,light-grown seedling,TPM
AT1G69780,21.34,SRR1046910,root,TPM
AT1G69780,21.25,SRR653556,light-grown seedling,TPM
AT1G69780,20.39,SRR1019437,dark-grown seedling,TPM
AT1G69780,20.39,SRR653572,light-grown seedling,TPM
AT1G69780,20.37,SRR1105822,leaf,TPM
AT1G69780,19.71,SRR1159827,leaf,TPM
AT1G69780,19.46,SRR1046909,root,TPM
AT1G69780,19.46,SRR653557,light-grown seedling,TPM
AT1G69780,19.32,SRR653555,light-grown seedling,TPM
AT1G69780,19.25,SRR949988,shoot apical meristem,TPM
AT1G69780,19.17,SRR653565,light-grown seedling,TPM
AT1G69780,19.13,SRR504179,light-grown seedling,TPM
AT1G69780,19.12,SRR942022,leaf,TPM
AT1G69780,19.05,SRR1105823,leaf,TPM
AT1G69780,19.05,SRR847504,aerial,TPM
AT1G69780,18.92,SRR314813,leaf,TPM
AT1G69780,18.92,SRR548277,aerial,TPM
AT1G69780,18.8,SRR653571,light-grown seedling,TPM
AT1G69780,18.76,SRR346553,light-grown seedling,TPM
AT1G69780,18.49,SRR653570,light-grown seedling,TPM
AT1G69780,18.44,SRR949965,shoot apical meristem,TPM
AT1G69780,18.25,SRR446485,leaf,TPM
AT1G69780,18.24,SRR653569,light-grown seedling,TPM
AT1G69780,17.96,SRR949989,shoot apical meristem,TPM
AT1G69780,17.86,SRR1019436,dark-grown seedling,TPM
AT1G69780,17.86,SRR653567,light-grown seedling,TPM
AT1G69780,17.82,SRR653564,light-grown seedling,TPM
AT1G69780,17.56,SRR547531,aerial,TPM
AT1G69780,17.16,SRR584121,light-grown seedling,TPM
AT1G69780,17.13,SRR653568,light-grown seedling,TPM
AT1G69780,17.07,SRR847505,aerial,TPM
AT1G69780,16.71,SRR446487,leaf,TPM
AT1G69780,16.67,SRR653561,light-grown seedling,TPM
AT1G69780,16.2,SRR493036,leaf,TPM
AT1G69780,16.15,SRR653563,light-grown seedling,TPM
AT1G69780,16.06,SRR653566,light-grown seedling,TPM
AT1G69780,15.77,SRR477075,dark-grown seedling,TPM
AT1G69780,15.73,SRR653562,light-grown seedling,TPM
AT1G69780,15.7,SRR493101,leaf,TPM
AT1G69780,15.63,SRR1001910,light-grown seedling,TPM
AT1G69780,15.36,SRR1261509,root apical meristem,TPM
AT1G69780,15.25,SRR949956,shoot apical meristem,TPM
AT1G69780,14.81,SRR847506,aerial,TPM
AT1G69780,14.8,SRR1001909,light-grown seedling,TPM
AT1G69780,14.64,SRR477076,dark-grown seedling,TPM
AT1G69780,14.12,SRR394082,light-grown seedling,TPM
AT1G69780,13.56,SRR924656,leaf,TPM
AT1G69780,12.67,SRR446040,leaf,TPM
AT1G69780,12.44,SRR493097,leaf,TPM
AT1G69780,12.39,SRR446034,leaf,TPM
AT1G69780,12.27,SRR1049784,dark-grown seedling,TPM
AT1G69780,12.04,SRR833246,light-grown seedling,TPM
AT1G69780,11.83,SRR797230,light-grown seedling,TPM
AT1G69780,11.34,SRR446039,leaf,TPM
AT1G69780,11.25,SRR493098,leaf,TPM
AT1G69780,11.16,SRR446033,leaf,TPM
AT1G69780,10.04,SRR446484,leaf,TPM
AT1G69780,9.31,SRR446486,leaf,TPM
AT1G69780,8.62,SRR1159837,leaf,TPM
AT1G69780,8.52,SRR1159821,leaf,TPM
AT1G69780,4.64,SRR797194,light-grown seedling,TPM
AT1G69780,4.43,SRR446028,leaf,TPM
AT1G69780,3.86,SRR934391,leaf,TPM
AT1G69780,1.8,SRR446027,leaf,TPM
AT1G69780,1.76,SRR345562,light-grown seedling,TPM
AT1G69780,1.43,SRR345561,light-grown seedling,TPM
AT1G69780,1.06,SRR070570,light-grown seedling,TPM
AT1G69780,0.96,SRR070571,light-grown seedling,TPM
AT1G69780,0.38,SRR527164,light-grown seedling,TPM
AT1G69780,0.25,SRR527165,light-grown seedling,TPM
AT1G69780,0.0,SRR847501,pollen,TPM
AT1G69780,0.0,SRR847502,pollen,TPM
