gene_id,expressionLevel,SRAaccession,experiment_tissue,unit
AT2G23320,347.1,SRR1261509,root apical meristem,TPM
AT2G23320,200.97,SRR1019221,light-grown seedling,TPM
AT2G23320,157.18,SRR1159837,leaf,TPM
AT2G23320,154.51,SRR493097,leaf,TPM
AT2G23320,135.29,SRR446486,leaf,TPM
AT2G23320,132.5,SRR446028,leaf,TPM
AT2G23320,123.8,ERR274310,aerial,TPM
AT2G23320,122.53,SRR584134,light-grown seedling,TPM
AT2G23320,114.54,SRR401416,receptacle,TPM
AT2G23320,112.56,SRR401418,receptacle,TPM
AT2G23320,111.25,SRR401417,receptacle,TPM
AT2G23320,108.38,SRR446487,leaf,TPM
AT2G23320,102.3,SRR401413,receptacle,TPM
AT2G23320,101.45,ERR274309,root,TPM
AT2G23320,97.32,SRR401415,receptacle,TPM
AT2G23320,96.82,SRR401420,receptacle,TPM
AT2G23320,96.51,SRR401421,receptacle,TPM
AT2G23320,96.45,SRR401419,receptacle,TPM
AT2G23320,95.7,SRR446485,leaf,TPM
AT2G23320,94.49,SRR515074,light-grown seedling,TPM
AT2G23320,93.87,SRR401414,receptacle,TPM
AT2G23320,92.48,SRR394082,light-grown seedling,TPM
AT2G23320,92.45,SRR446484,leaf,TPM
AT2G23320,84.06,SRR493036,leaf,TPM
AT2G23320,82.23,SRR515073,light-grown seedling,TPM
AT2G23320,75.83,SRR1159827,leaf,TPM
AT2G23320,73.93,SRR653578,light-grown seedling,TPM
AT2G23320,71.39,SRR653575,light-grown seedling,TPM
AT2G23320,70.62,SRR1019436,dark-grown seedling,TPM
AT2G23320,68.77,SRR653574,light-grown seedling,TPM
AT2G23320,68.61,SRR653576,light-grown seedling,TPM
AT2G23320,67.78,SRR446027,leaf,TPM
AT2G23320,67.16,SRR653573,light-grown seedling,TPM
AT2G23320,65.74,SRR493237,dark-grown seedling,TPM
AT2G23320,62.41,SRR446039,leaf,TPM
AT2G23320,62.18,SRR653577,light-grown seedling,TPM
AT2G23320,57.68,SRR1019437,dark-grown seedling,TPM
AT2G23320,57.62,SRR584129,light-grown seedling,TPM
AT2G23320,56.0,SRR493238,dark-grown seedling,TPM
AT2G23320,55.54,SRR493098,leaf,TPM
AT2G23320,54.71,SRR942022,leaf,TPM
AT2G23320,54.63,SRR493101,leaf,TPM
AT2G23320,53.21,SRR547531,aerial,TPM
AT2G23320,52.15,SRR1524940,root,TPM
AT2G23320,51.5,SRR584115,light-grown seedling,TPM
AT2G23320,51.38,SRR477076,dark-grown seedling,TPM
AT2G23320,51.22,SRR1159821,leaf,TPM
AT2G23320,50.9,SRR1001910,light-grown seedling,TPM
AT2G23320,50.45,SRR797230,light-grown seedling,TPM
AT2G23320,49.57,SRR477075,dark-grown seedling,TPM
AT2G23320,47.82,SRR1207195,carpel,TPM
AT2G23320,46.91,SRR346553,light-grown seedling,TPM
AT2G23320,46.88,SRR446034,leaf,TPM
AT2G23320,44.03,SRR1207194,carpel,TPM
AT2G23320,42.22,SRR346552,light-grown seedling,TPM
AT2G23320,42.06,SRR1524935,root,TPM
AT2G23320,40.4,SRR1049784,dark-grown seedling,TPM
AT2G23320,40.21,SRR847506,aerial,TPM
AT2G23320,40.02,SRR1524938,root,TPM
AT2G23320,39.47,SRR653572,light-grown seedling,TPM
AT2G23320,38.62,SRR1046910,root,TPM
AT2G23320,38.2,SRR1001909,light-grown seedling,TPM
AT2G23320,35.95,SRR653571,light-grown seedling,TPM
AT2G23320,35.45,SRR764885,leaf,TPM
AT2G23320,34.94,SRR847505,aerial,TPM
AT2G23320,34.27,SRR584121,light-grown seedling,TPM
AT2G23320,33.87,SRR1046909,root,TPM
