gene_id,expressionLevel,SRAaccession,experiment_tissue,unit
AT5G39760,10.35,SRR584121,light-grown seedling,TPM
AT5G39760,10.34,SRR949965,shoot apical meristem,TPM
AT5G39760,10.29,SRR653576,light-grown seedling,TPM
AT5G39760,10.07,SRR653574,light-grown seedling,TPM
AT5G39760,10.0,ERR274309,root,TPM
AT5G39760,9.99,SRR653564,light-grown seedling,TPM
AT5G39760,9.98,SRR942022,leaf,TPM
AT5G39760,9.89,SRR1001910,light-grown seedling,TPM
AT5G39760,9.78,SRR584134,light-grown seedling,TPM
AT5G39760,9.68,SRR653556,light-grown seedling,TPM
AT5G39760,9.62,SRR1105823,leaf,TPM
AT5G39760,9.58,SRR797194,light-grown seedling,TPM
AT5G39760,9.32,SRR401413,receptacle,TPM
AT5G39760,9.22,SRR653555,light-grown seedling,TPM
AT5G39760,9.14,SRR401416,receptacle,TPM
AT5G39760,8.97,SRR401418,receptacle,TPM
AT5G39760,8.95,SRR1105822,leaf,TPM
AT5G39760,8.85,SRR394082,light-grown seedling,TPM
AT5G39760,8.85,SRR653577,light-grown seedling,TPM
AT5G39760,8.76,SRR1159827,leaf,TPM
AT5G39760,8.71,SRR653566,light-grown seedling,TPM
AT5G39760,8.49,SRR401417,receptacle,TPM
AT5G39760,8.47,SRR584115,light-grown seedling,TPM
AT5G39760,8.15,SRR949989,shoot apical meristem,TPM
AT5G39760,8.03,SRR653557,light-grown seedling,TPM
AT5G39760,8.02,SRR949956,shoot apical meristem,TPM
AT5G39760,7.66,SRR446485,leaf,TPM
AT5G39760,7.49,SRR401415,receptacle,TPM
AT5G39760,7.35,SRR446487,leaf,TPM
AT5G39760,7.25,SRR653578,light-grown seedling,TPM
AT5G39760,7.08,SRR493097,leaf,TPM
AT5G39760,7.07,SRR401414,receptacle,TPM
AT5G39760,6.48,SRR401421,receptacle,TPM
AT5G39760,5.62,SRR401419,receptacle,TPM
AT5G39760,5.45,SRR345561,light-grown seedling,TPM
AT5G39760,5.41,SRR401420,receptacle,TPM
AT5G39760,5.03,SRR547531,aerial,TPM
AT5G39760,5.0,SRR1159837,leaf,TPM
AT5G39760,4.98,SRR653563,light-grown seedling,TPM
AT5G39760,4.95,SRR493036,leaf,TPM
AT5G39760,4.95,SRR548277,aerial,TPM
AT5G39760,4.77,SRR314814,root,TPM
AT5G39760,4.75,SRR653562,light-grown seedling,TPM
AT5G39760,4.54,SRR653561,light-grown seedling,TPM
AT5G39760,4.44,SRR493098,leaf,TPM
AT5G39760,3.75,SRR314813,leaf,TPM
AT5G39760,3.67,SRR493101,leaf,TPM
AT5G39760,3.37,SRR1524938,root,TPM
AT5G39760,3.02,SRR070571,light-grown seedling,TPM
AT5G39760,2.87,SRR1524935,root,TPM
AT5G39760,2.76,SRR070570,light-grown seedling,TPM
AT5G39760,2.53,SRR504181,light-grown seedling,TPM
AT5G39760,2.22,SRR1524940,root,TPM
AT5G39760,1.27,SRR504179,light-grown seedling,TPM
AT5G39760,1.22,SRR504180,light-grown seedling,TPM
AT5G39760,0.17,SRR527165,light-grown seedling,TPM
AT5G39760,0.11,SRR527164,light-grown seedling,TPM
AT5G39760,0.0,SRR847501,pollen,TPM
AT5G39760,0.0,SRR847502,pollen,TPM
