gene_id,expressionLevel,SRAaccession,experiment_tissue,unit
AT1G13260,26.89,SRR515074,light-grown seedling,TPM
AT1G13260,26.88,SRR1046909,root,TPM
AT1G13260,25.35,SRR446485,leaf,TPM
AT1G13260,24.2,SRR847504,aerial,TPM
AT1G13260,24.0,SRR797194,light-grown seedling,TPM
AT1G13260,23.53,SRR847503,aerial,TPM
AT1G13260,22.97,SRR653568,light-grown seedling,TPM
AT1G13260,22.68,SRR1260032,root apical meristem,TPM
AT1G13260,22.36,SRR394082,light-grown seedling,TPM
AT1G13260,22.05,SRR1019221,light-grown seedling,TPM
AT1G13260,20.73,SRR653566,light-grown seedling,TPM
AT1G13260,20.66,SRR584121,light-grown seedling,TPM
AT1G13260,20.33,SRR653573,light-grown seedling,TPM
AT1G13260,20.29,SRR653574,light-grown seedling,TPM
AT1G13260,20.05,SRR314814,root,TPM
AT1G13260,20.02,SRR653578,light-grown seedling,TPM
AT1G13260,19.81,SRR1105822,leaf,TPM
AT1G13260,19.77,SRR653567,light-grown seedling,TPM
AT1G13260,19.43,SRR446487,leaf,TPM
AT1G13260,19.31,SRR653569,light-grown seedling,TPM
AT1G13260,18.91,SRR1105823,leaf,TPM
AT1G13260,18.24,SRR949956,shoot apical meristem,TPM
AT1G13260,17.71,SRR653565,light-grown seedling,TPM
AT1G13260,17.63,SRR653575,light-grown seedling,TPM
AT1G13260,17.59,SRR653564,light-grown seedling,TPM
AT1G13260,15.96,SRR653576,light-grown seedling,TPM
AT1G13260,15.79,SRR653577,light-grown seedling,TPM
AT1G13260,15.75,SRR548277,aerial,TPM
AT1G13260,15.61,SRR345562,light-grown seedling,TPM
AT1G13260,14.5,SRR1001910,light-grown seedling,TPM
AT1G13260,13.75,SRR949965,shoot apical meristem,TPM
AT1G13260,12.84,SRR504181,light-grown seedling,TPM
AT1G13260,12.81,SRR1207195,carpel,TPM
AT1G13260,12.08,SRR1001909,light-grown seedling,TPM
AT1G13260,11.97,SRR401413,receptacle,TPM
AT1G13260,11.53,SRR1261509,root apical meristem,TPM
AT1G13260,11.16,SRR314815,stage 12 inflorescence,TPM
AT1G13260,11.09,SRR401415,receptacle,TPM
AT1G13260,10.9,SRR949988,shoot apical meristem,TPM
AT1G13260,10.39,SRR401420,receptacle,TPM
AT1G13260,10.25,SRR401414,receptacle,TPM
AT1G13260,10.15,SRR504179,light-grown seedling,TPM
AT1G13260,10.07,SRR401421,receptacle,TPM
AT1G13260,9.99,SRR800754,stage 12 inflorescence,TPM
AT1G13260,9.9,SRR401419,receptacle,TPM
AT1G13260,9.84,SRR949989,shoot apical meristem,TPM
AT1G13260,9.72,SRR345561,light-grown seedling,TPM
AT1G13260,9.59,SRR401416,receptacle,TPM
AT1G13260,9.39,SRR401418,receptacle,TPM
AT1G13260,9.36,SRR653571,light-grown seedling,TPM
AT1G13260,9.05,SRR653572,light-grown seedling,TPM
AT1G13260,8.95,SRR401417,receptacle,TPM
AT1G13260,8.84,SRR653556,light-grown seedling,TPM
AT1G13260,8.56,SRR1207194,carpel,TPM
AT1G13260,7.92,SRR653555,light-grown seedling,TPM
AT1G13260,7.59,SRR504180,light-grown seedling,TPM
AT1G13260,7.36,SRR800753,stage 12 inflorescence,TPM
AT1G13260,7.19,SRR070570,light-grown seedling,TPM
AT1G13260,6.95,SRR653557,light-grown seedling,TPM
AT1G13260,6.27,SRR653570,light-grown seedling,TPM
AT1G13260,5.44,SRR070571,light-grown seedling,TPM
AT1G13260,3.83,SRR653563,light-grown seedling,TPM
AT1G13260,2.88,SRR653562,light-grown seedling,TPM
AT1G13260,2.48,SRR653561,light-grown seedling,TPM
AT1G13260,0.99,SRR527164,light-grown seedling,TPM
AT1G13260,0.87,SRR527165,light-grown seedling,TPM
AT1G13260,0.03,SRR847502,pollen,TPM
AT1G13260,0.0,SRR847501,pollen,TPM
