gene_id,expressionLevel,SRAaccession,experiment_tissue,unit
AT5G60850,16.96,SRR653568,light-grown seedling,TPM
AT5G60850,16.04,SRR653567,light-grown seedling,TPM
AT5G60850,15.48,SRR653556,light-grown seedling,TPM
AT5G60850,15.4,SRR401419,receptacle,TPM
AT5G60850,15.37,SRR653575,light-grown seedling,TPM
AT5G60850,15.35,SRR1524938,root,TPM
AT5G60850,15.03,SRR401421,receptacle,TPM
AT5G60850,14.99,SRR1524940,root,TPM
AT5G60850,14.7,SRR653571,light-grown seedling,TPM
AT5G60850,14.26,SRR401420,receptacle,TPM
AT5G60850,14.19,SRR653573,light-grown seedling,TPM
AT5G60850,14.09,SRR1524935,root,TPM
AT5G60850,14.05,SRR584121,light-grown seedling,TPM
AT5G60850,14.04,SRR1159827,leaf,TPM
AT5G60850,13.96,SRR653572,light-grown seedling,TPM
AT5G60850,13.79,SRR401418,receptacle,TPM
AT5G60850,13.76,SRR401416,receptacle,TPM
AT5G60850,13.57,SRR653557,light-grown seedling,TPM
AT5G60850,13.31,SRR401417,receptacle,TPM
AT5G60850,12.96,SRR584115,light-grown seedling,TPM
AT5G60850,12.83,SRR547531,aerial,TPM
AT5G60850,12.74,SRR394082,light-grown seedling,TPM
AT5G60850,12.45,SRR345562,light-grown seedling,TPM
AT5G60850,12.24,SRR504179,light-grown seedling,TPM
AT5G60850,12.12,SRR1046910,root,TPM
AT5G60850,12.11,SRR1001909,light-grown seedling,TPM
AT5G60850,11.91,SRR314813,leaf,TPM
AT5G60850,11.89,SRR653555,light-grown seedling,TPM
AT5G60850,11.65,SRR1001910,light-grown seedling,TPM
AT5G60850,11.43,SRR401414,receptacle,TPM
AT5G60850,10.98,SRR401413,receptacle,TPM
AT5G60850,10.87,SRR314814,root,TPM
AT5G60850,10.71,SRR797194,light-grown seedling,TPM
AT5G60850,10.7,SRR1260033,root apical meristem,TPM
AT5G60850,10.67,SRR401415,receptacle,TPM
AT5G60850,9.52,SRR504181,light-grown seedling,TPM
AT5G60850,9.51,SRR493036,leaf,TPM
AT5G60850,9.29,SRR949965,shoot apical meristem,TPM
AT5G60850,9.26,SRR1046909,root,TPM
AT5G60850,9.23,SRR1207195,carpel,TPM
AT5G60850,8.98,SRR1207194,carpel,TPM
AT5G60850,8.36,SRR949988,shoot apical meristem,TPM
AT5G60850,8.16,SRR504180,light-grown seedling,TPM
AT5G60850,8.13,SRR949956,shoot apical meristem,TPM
AT5G60850,7.4,SRR949989,shoot apical meristem,TPM
AT5G60850,6.72,SRR1260032,root apical meristem,TPM
AT5G60850,5.48,SRR345561,light-grown seedling,TPM
AT5G60850,5.24,SRR1261509,root apical meristem,TPM
AT5G60850,3.68,SRR1019221,light-grown seedling,TPM
AT5G60850,1.06,SRR527164,light-grown seedling,TPM
AT5G60850,0.92,SRR527165,light-grown seedling,TPM
AT5G60850,0.0,SRR847501,pollen,TPM
AT5G60850,0.0,SRR847502,pollen,TPM
