gene_id,expressionLevel,SRAaccession,experiment_tissue,unit
AT4G04890,47.37,SRR584129,light-grown seedling,TPM
AT4G04890,46.97,SRR653576,light-grown seedling,TPM
AT4G04890,46.13,SRR800753,stage 12 inflorescence,TPM
AT4G04890,45.5,SRR401420,receptacle,TPM
AT4G04890,45.41,SRR653578,light-grown seedling,TPM
AT4G04890,45.2,SRR833246,light-grown seedling,TPM
AT4G04890,45.1,SRR800754,stage 12 inflorescence,TPM
AT4G04890,45.03,SRR401421,receptacle,TPM
AT4G04890,45.02,SRR1105823,leaf,TPM
AT4G04890,44.56,SRR401419,receptacle,TPM
AT4G04890,44.0,SRR797230,light-grown seedling,TPM
AT4G04890,43.67,SRR401415,receptacle,TPM
AT4G04890,43.04,SRR1105822,leaf,TPM
AT4G04890,42.01,SRR401414,receptacle,TPM
AT4G04890,41.63,SRR653562,light-grown seedling,TPM
AT4G04890,41.62,SRR1019221,light-grown seedling,TPM
AT4G04890,41.61,SRR493237,dark-grown seedling,TPM
AT4G04890,40.4,SRR401413,receptacle,TPM
AT4G04890,39.81,SRR493036,leaf,TPM
AT4G04890,39.79,SRR653561,light-grown seedling,TPM
AT4G04890,39.38,SRR346553,light-grown seedling,TPM
AT4G04890,38.87,SRR314815,stage 12 inflorescence,TPM
AT4G04890,38.27,SRR401417,receptacle,TPM
AT4G04890,38.11,SRR493238,dark-grown seedling,TPM
AT4G04890,37.81,SRR401418,receptacle,TPM
AT4G04890,37.34,SRR1159827,leaf,TPM
AT4G04890,36.88,SRR653563,light-grown seedling,TPM
AT4G04890,36.8,SRR401416,receptacle,TPM
AT4G04890,36.67,ERR274310,aerial,TPM
AT4G04890,36.05,SRR477075,dark-grown seedling,TPM
AT4G04890,34.59,SRR1019436,dark-grown seedling,TPM
AT4G04890,33.85,SRR477076,dark-grown seedling,TPM
AT4G04890,33.75,SRR394082,light-grown seedling,TPM
AT4G04890,32.87,SRR1159821,leaf,TPM
AT4G04890,32.02,SRR314813,leaf,TPM
AT4G04890,30.91,SRR1019437,dark-grown seedling,TPM
AT4G04890,30.68,SRR446486,leaf,TPM
AT4G04890,28.85,SRR493101,leaf,TPM
AT4G04890,28.53,SRR446039,leaf,TPM
AT4G04890,28.24,SRR1001909,light-grown seedling,TPM
AT4G04890,27.75,SRR493098,leaf,TPM
AT4G04890,27.08,SRR764885,leaf,TPM
AT4G04890,26.49,SRR942022,leaf,TPM
AT4G04890,26.39,SRR584134,light-grown seedling,TPM
AT4G04890,24.39,SRR1001910,light-grown seedling,TPM
AT4G04890,23.76,SRR547531,aerial,TPM
AT4G04890,23.08,SRR446040,leaf,TPM
AT4G04890,22.65,SRR493097,leaf,TPM
AT4G04890,22.59,SRR446484,leaf,TPM
AT4G04890,22.28,SRR1049784,dark-grown seedling,TPM
AT4G04890,19.04,SRR504179,light-grown seedling,TPM
AT4G04890,18.47,SRR934391,leaf,TPM
AT4G04890,18.27,SRR446033,leaf,TPM
AT4G04890,18.24,SRR797194,light-grown seedling,TPM
AT4G04890,18.19,SRR1159837,leaf,TPM
AT4G04890,18.13,SRR548277,aerial,TPM
AT4G04890,17.34,SRR504180,light-grown seedling,TPM
AT4G04890,16.79,SRR446034,leaf,TPM
AT4G04890,16.45,SRR446028,leaf,TPM
AT4G04890,14.51,SRR504181,light-grown seedling,TPM
AT4G04890,11.98,SRR446027,leaf,TPM
AT4G04890,4.52,SRR345562,light-grown seedling,TPM
AT4G04890,4.17,SRR1046910,root,TPM
AT4G04890,4.16,SRR1046909,root,TPM
AT4G04890,4.0,SRR314814,root,TPM
AT4G04890,3.86,SRR070570,light-grown seedling,TPM
AT4G04890,3.82,SRR1524938,root,TPM
AT4G04890,3.63,SRR1524935,root,TPM
AT4G04890,3.37,SRR070571,light-grown seedling,TPM
AT4G04890,2.83,SRR1524940,root,TPM
AT4G04890,2.75,SRR345561,light-grown seedling,TPM
AT4G04890,1.22,SRR527165,light-grown seedling,TPM
AT4G04890,1.13,ERR274309,root,TPM
AT4G04890,1.13,SRR527164,light-grown seedling,TPM
AT4G04890,0.33,SRR1260032,root apical meristem,TPM
AT4G04890,0.07,SRR1260033,root apical meristem,TPM
AT4G04890,0.05,SRR847501,pollen,TPM
AT4G04890,0.02,SRR847502,pollen,TPM
AT4G04890,0.0,SRR1261509,root apical meristem,TPM
