gene_id,expressionLevel,SRAaccession,experiment_tissue,unit
AT1G62380,308.21,SRR653578,light-grown seedling,TPM
AT1G62380,305.84,SRR653561,light-grown seedling,TPM
AT1G62380,304.76,SRR653576,light-grown seedling,TPM
AT1G62380,296.13,SRR1105822,leaf,TPM
AT1G62380,294.36,SRR446028,leaf,TPM
AT1G62380,286.18,ERR274309,root,TPM
AT1G62380,280.69,SRR653565,light-grown seedling,TPM
AT1G62380,278.23,SRR800754,stage 12 inflorescence,TPM
AT1G62380,276.72,SRR653575,light-grown seedling,TPM
AT1G62380,274.42,SRR653571,light-grown seedling,TPM
AT1G62380,270.26,SRR1105823,leaf,TPM
AT1G62380,265.47,SRR653568,light-grown seedling,TPM
AT1G62380,263.73,SRR653564,light-grown seedling,TPM
AT1G62380,262.01,SRR547531,aerial,TPM
AT1G62380,255.29,SRR653569,light-grown seedling,TPM
AT1G62380,254.21,SRR653567,light-grown seedling,TPM
AT1G62380,253.47,SRR394082,light-grown seedling,TPM
AT1G62380,248.52,SRR653566,light-grown seedling,TPM
AT1G62380,239.42,SRR1046910,root,TPM
AT1G62380,230.78,SRR653556,light-grown seedling,TPM
AT1G62380,230.5,SRR1159827,leaf,TPM
AT1G62380,230.26,SRR346553,light-grown seedling,TPM
AT1G62380,228.52,SRR653557,light-grown seedling,TPM
AT1G62380,219.07,SRR314813,leaf,TPM
AT1G62380,218.44,SRR493097,leaf,TPM
AT1G62380,215.62,SRR1019221,light-grown seedling,TPM
AT1G62380,213.15,SRR314815,stage 12 inflorescence,TPM
AT1G62380,210.99,SRR446486,leaf,TPM
AT1G62380,210.15,SRR653555,light-grown seedling,TPM
AT1G62380,210.04,SRR800753,stage 12 inflorescence,TPM
AT1G62380,209.68,SRR653572,light-grown seedling,TPM
AT1G62380,206.02,SRR548277,aerial,TPM
AT1G62380,205.3,SRR345562,light-grown seedling,TPM
AT1G62380,204.06,SRR314814,root,TPM
AT1G62380,193.31,SRR949989,shoot apical meristem,TPM
AT1G62380,192.32,SRR847503,aerial,TPM
AT1G62380,191.39,SRR493101,leaf,TPM
AT1G62380,188.18,SRR949988,shoot apical meristem,TPM
AT1G62380,186.34,SRR847506,aerial,TPM
AT1G62380,185.51,SRR847505,aerial,TPM
AT1G62380,184.53,SRR493036,leaf,TPM
AT1G62380,183.22,SRR1046909,root,TPM
AT1G62380,183.21,SRR949965,shoot apical meristem,TPM
AT1G62380,181.22,SRR934391,leaf,TPM
AT1G62380,181.1,SRR345561,light-grown seedling,TPM
AT1G62380,181.09,SRR653570,light-grown seedling,TPM
AT1G62380,180.6,SRR446484,leaf,TPM
AT1G62380,180.02,SRR493098,leaf,TPM
AT1G62380,175.14,SRR949956,shoot apical meristem,TPM
AT1G62380,174.41,SRR1207195,carpel,TPM
AT1G62380,170.11,SRR847504,aerial,TPM
AT1G62380,169.47,SRR1159821,leaf,TPM
AT1G62380,168.66,SRR346552,light-grown seedling,TPM
AT1G62380,156.46,SRR446027,leaf,TPM
AT1G62380,152.81,SRR1159837,leaf,TPM
AT1G62380,151.69,SRR446487,leaf,TPM
AT1G62380,151.27,SRR446034,leaf,TPM
AT1G62380,144.35,SRR446485,leaf,TPM
AT1G62380,139.44,SRR1207194,carpel,TPM
AT1G62380,138.85,SRR446040,leaf,TPM
AT1G62380,133.94,SRR1261509,root apical meristem,TPM
AT1G62380,126.82,SRR446033,leaf,TPM
AT1G62380,123.39,SRR504179,light-grown seedling,TPM
AT1G62380,122.23,SRR1260033,root apical meristem,TPM
AT1G62380,112.07,SRR446039,leaf,TPM
AT1G62380,92.92,SRR504180,light-grown seedling,TPM
AT1G62380,74.89,SRR504181,light-grown seedling,TPM
AT1G62380,63.81,SRR1260032,root apical meristem,TPM
AT1G62380,60.49,SRR070571,light-grown seedling,TPM
AT1G62380,59.45,SRR070570,light-grown seedling,TPM
AT1G62380,39.83,SRR527165,light-grown seedling,TPM
AT1G62380,37.58,SRR527164,light-grown seedling,TPM
AT1G62380,0.08,SRR847501,pollen,TPM
AT1G62380,0.08,SRR847502,pollen,TPM
