gene_id,expressionLevel,SRAaccession,experiment_tissue,unit
AT2G19590,3.55,SRR401413,receptacle,TPM
AT2G19590,3.55,SRR401421,receptacle,TPM
AT2G19590,3.46,SRR401415,receptacle,TPM
AT2G19590,3.4,SRR401419,receptacle,TPM
AT2G19590,3.36,SRR764885,leaf,TPM
AT2G19590,3.32,SRR653576,light-grown seedling,TPM
AT2G19590,3.19,SRR847505,aerial,TPM
AT2G19590,3.17,SRR653565,light-grown seedling,TPM
AT2G19590,3.12,SRR653564,light-grown seedling,TPM
AT2G19590,2.92,SRR847506,aerial,TPM
AT2G19590,2.86,SRR653561,light-grown seedling,TPM
AT2G19590,2.57,SRR345561,light-grown seedling,TPM
AT2G19590,2.51,SRR346553,light-grown seedling,TPM
AT2G19590,2.48,SRR653563,light-grown seedling,TPM
AT2G19590,2.38,SRR515074,light-grown seedling,TPM
AT2G19590,2.29,SRR949965,shoot apical meristem,TPM
AT2G19590,2.19,SRR797194,light-grown seedling,TPM
AT2G19590,2.08,SRR345562,light-grown seedling,TPM
AT2G19590,2.05,SRR515073,light-grown seedling,TPM
AT2G19590,1.95,SRR1049784,dark-grown seedling,TPM
AT2G19590,1.94,SRR504179,light-grown seedling,TPM
AT2G19590,1.88,SRR1260033,root apical meristem,TPM
AT2G19590,1.85,SRR1159827,leaf,TPM
AT2G19590,1.81,SRR847503,aerial,TPM
AT2G19590,1.68,SRR653566,light-grown seedling,TPM
AT2G19590,1.64,SRR394082,light-grown seedling,TPM
AT2G19590,1.59,SRR446487,leaf,TPM
AT2G19590,1.47,SRR847504,aerial,TPM
AT2G19590,1.43,SRR1207195,carpel,TPM
AT2G19590,1.42,SRR949988,shoot apical meristem,TPM
AT2G19590,1.39,SRR548277,aerial,TPM
AT2G19590,1.37,SRR924656,leaf,TPM
AT2G19590,1.35,SRR949989,shoot apical meristem,TPM
AT2G19590,1.34,SRR653562,light-grown seedling,TPM
AT2G19590,1.29,SRR1207194,carpel,TPM
AT2G19590,1.27,SRR070571,light-grown seedling,TPM
AT2G19590,1.14,SRR1159837,leaf,TPM
AT2G19590,1.12,SRR493101,leaf,TPM
AT2G19590,1.11,SRR446485,leaf,TPM
AT2G19590,1.01,SRR504181,light-grown seedling,TPM
AT2G19590,0.95,SRR1260032,root apical meristem,TPM
AT2G19590,0.82,SRR314813,leaf,TPM
AT2G19590,0.81,SRR070570,light-grown seedling,TPM
AT2G19590,0.8,SRR314815,stage 12 inflorescence,TPM
AT2G19590,0.78,SRR949956,shoot apical meristem,TPM
AT2G19590,0.75,SRR504180,light-grown seedling,TPM
AT2G19590,0.72,SRR446040,leaf,TPM
AT2G19590,0.68,SRR493097,leaf,TPM
AT2G19590,0.6,SRR1159821,leaf,TPM
AT2G19590,0.57,SRR446039,leaf,TPM
AT2G19590,0.52,SRR446034,leaf,TPM
AT2G19590,0.5,SRR800754,stage 12 inflorescence,TPM
AT2G19590,0.49,SRR446028,leaf,TPM
AT2G19590,0.32,SRR493098,leaf,TPM
AT2G19590,0.32,SRR800753,stage 12 inflorescence,TPM
AT2G19590,0.27,SRR446484,leaf,TPM
AT2G19590,0.27,SRR446486,leaf,TPM
AT2G19590,0.24,SRR934391,leaf,TPM
AT2G19590,0.2,SRR446033,leaf,TPM
AT2G19590,0.12,SRR446027,leaf,TPM
AT2G19590,0.08,SRR527165,light-grown seedling,TPM
AT2G19590,0.02,SRR527164,light-grown seedling,TPM
AT2G19590,0.0,SRR847501,pollen,TPM
AT2G19590,0.0,SRR847502,pollen,TPM
